local_path,description,room_type,wc,caption,tokens
images/living-room/living-room_01684.jpg,2015 Best In American Living Awards • Gold - Specialty Rooms/Project formal and enclosed dark wood floor living room with blue walls,living-room,22,best in american living awards gold specialty rooms project formal and enclosed dark wood floor living room with blue walls,"[1, 367, 1858, 126, 2204, 251, 1598, 3488, 3162, 2922, 1471, 137, 1226, 964, 4154, 1440, 2204, 3160, 4147, 406, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_03831.jpg,"Home office library - medium tone wood floor, coffered ceiling and wall paneling home office library idea with green walls",home-office,20,home office library medium tone wood floor coffered ceiling and wall paneling home office library idea with green walls,"[1, 1792, 2589, 2161, 2365, 3809, 4154, 1440, 736, 615, 137, 4044, 2701, 1792, 2589, 2161, 1833, 4147, 1634, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02584.jpg,"3/4 white tile and ceramic tile porcelain tile bathroom with white cabinets, a one-piece toilet, blue walls, an undermount sink and quartz countertops",bathroom,23,white tile and ceramic tile porcelain tile bathroom with white cabinets a one piece toilet blue walls an undermount sink and quartz countertops,"[1, 4120, 3782, 137, 626, 3782, 2856, 3782, 310, 4147, 4120, 536, 7, 2603, 2793, 3802, 406, 4048, 133, 3912, 3386, 137, 2955, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_02177.jpg,"This chair has personality! A fun gold houndstooth fabric with solid contrast welting on both the chair and ottoman. Wes Stearns, Living room - living room",living-room,26,this chair has personality a fun gold houndstooth fabric with solid contrast welting on both the chair and ottoman wes stearns living room living room,"[1, 3759, 631, 1712, 2768, 7, 1514, 1598, 3, 1330, 4147, 3448, 830, 3, 2601, 432, 3738, 631, 137, 2641, 3, 3, 2204, 3160, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02756.jpg,"master gray tile and porcelain tile porcelain tile bathroom with shaker cabinets, dark wood cabinets, a one-piece toilet, gray walls, a drop-in sink and tile countertops",bathroom,26,master gray tile and porcelain tile porcelain tile bathroom with shaker cabinets dark wood cabinets a one piece toilet gray walls a drop in sink and tile countertops,"[1, 2324, 1629, 3782, 137, 2856, 3782, 2856, 3782, 310, 4147, 3312, 536, 964, 4154, 536, 7, 2603, 2793, 3802, 1629, 4048, 7, 1131, 1858, 3386, 137, 3782, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01650.jpg,"The shower fixtures here were customized with a 3 way diverter to allow the client to use either the tub spout, handheld, or rain head or a combo of the rain head and handheld! The built in shampoo niche with carrara marble accents serves as storage for soap and shampoo.",bathroom,50,the shower fixtures here were customized with a way diverter to allow the client to use either the tub spout handheld or rain head or a combo of the rain head and handheld the built in shampoo niche with carrara marble accents serves as storage for soap and shampoo,"[1, 3738, 3360, 1420, 1746, 4101, 946, 4147, 7, 4075, 3, 3797, 101, 3738, 711, 3797, 3949, 1185, 3738, 3884, 3, 1682, 2621, 2977, 1721, 2621, 7, 768, 2583, 3738, 2977, 1721, 137, 1682, 3738, 506, 1858, 3314, 2539, 2]"
images/living-room/living-room_00335.jpg,"open concept light wood floor, beige floor and vaulted ceiling living room with white walls, a standard fireplace and a stone fireplace",living-room,22,open concept light wood floor beige floor and vaulted ceiling living room with white walls a standard fireplace and a stone fireplace,"[1, 2609, 798, 2167, 4154, 1440, 345, 1440, 137, 3981, 615, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 137, 7, 3571, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_00973.jpg,"This study off the kitchen acts as a control center for the family. Kids work on computers in open spaces, not in their rooms. The window seat is a sunbrella velvet for durability and the chairs swivel to 'talk' with the kitchen. photo: David Duncan Livingston",home-office,46,this study off the kitchen acts as a control center for the family kids work on computers in open spaces not in their rooms the window seat is a sunbrella velvet for durability and the chairs swivel to 'talk' with the kitchen photo david duncan livingston,"[1, 3759, 3607, 2584, 3738, 2042, 40, 219, 7, 834, 620, 1467, 3738, 1346, 2034, 4161, 2601, 3, 1858, 2609, 3475, 2563, 1858, 3739, 3162, 3738, 4139, 3256, 1937, 7, 3, 3986, 1467, 1144, 137, 3738, 632, 3671, 3797, 2]"
images/home-office/home-office_02979.jpg,medium tone wood floor and brown floor home office with brown walls,home-office,12,medium tone wood floor and brown floor home office with brown walls,"[1, 2365, 3809, 4154, 1440, 137, 489, 1440, 1792, 2589, 4147, 489, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_00255.jpg,This pool has a stone look porcelain tile called Stoneone Silver Prestige Brown on the floors and Stoneone Dark and Stoneone Silver Muretto on the walls.,pool,26,this pool has a stone look porcelain tile called stoneone silver prestige brown on the floors and stoneone dark and stoneone silver muretto on the walls,"[1, 3759, 2848, 1712, 7, 3571, 2225, 2856, 3782, 547, 3572, 3378, 2895, 489, 2601, 3738, 1442, 137, 3572, 964, 137, 3572, 3378, 3, 2601, 3738, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_00070.jpg,Photos by: Bob Gothard master dark wood floor bedroom with blue walls,bedroom,12,photos by bob gothard master dark wood floor bedroom with blue walls,"[1, 2785, 527, 415, 3, 2324, 964, 4154, 1440, 337, 4147, 406, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01673.jpg,"This Westfield, NJ kitchen renovation features Plain & Fancy custom cabinets in white and rift cut white oak. White quartz countertops and brushed satin nickel complete the look. The wood bar features open shelving and glass cabinets.",kitchen,37,this westfield nj kitchen renovation features plain fancy custom cabinets in white and rift cut white oak white quartz countertops and brushed satin nickel complete the look the wood bar features open shelving and glass cabinets,"[1, 3759, 4106, 2549, 2042, 3078, 1365, 2813, 3, 942, 536, 1858, 4120, 137, 3128, 947, 4120, 2576, 4120, 2955, 873, 137, 494, 3213, 2542, 787, 3738, 2225, 3738, 4154, 281, 1365, 2609, 3340, 137, 1580, 536, 2, 0, 0]"
images/pool/poolroom_01336.jpg,stone and rectangular lap pool fountain photo,pool,7,stone and rectangular lap pool fountain photo,"[1, 3571, 137, 3020, 2095, 2848, 1482, 2779, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02269.jpg,"white tile white floor freestanding bathtub design with white cabinets, white walls and an undermount sink",bathroom,16,white tile white floor freestanding bathtub design with white cabinets white walls and an undermount sink,"[1, 4120, 3782, 4120, 1440, 1498, 314, 1012, 4147, 4120, 536, 4120, 4048, 137, 133, 3912, 3386, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00973.jpg,"All appliances are Miele high tech. appliances. l-shaped light wood floor and brown floor open concept kitchen with recessed-panel cabinets, gray cabinets, granite countertops, beige backsplash, ceramic backsplash, an island, an undermount sink and stainless steel appliances",kitchen,37,all appliances are miele high tech appliances l shaped light wood floor and brown floor open concept kitchen with recessed panel cabinets gray cabinets granite countertops beige backsplash ceramic backsplash an island an undermount sink and stainless steel appliances,"[1, 97, 174, 197, 2395, 1762, 3708, 174, 2065, 3318, 2167, 4154, 1440, 137, 489, 1440, 2609, 798, 2042, 4147, 3011, 2699, 536, 1629, 536, 1621, 873, 345, 263, 626, 263, 133, 1938, 133, 3912, 3386, 137, 3524, 3555, 2]"
images/home-office/home-office_01339.jpg,"Chic Showhouse is a bold, fashion-forward statement in interior design. With a fearless use of color, layered textures, and high-impact details, this space blends architecture with playful glamour. Statement lighting, sleek furniture, and unexpected pops of pattern create a curated yet approachable feel. Each room tells its own story, but together they form a cohesive, high-style narrative that feels both elevated and full of personality. This is a home designed to inspire and impress.",home-office,74,chic showhouse is a bold fashion forward statement in interior design with a fearless use of color layered textures and high impact details this space blends architecture with playful glamour statement lighting sleek furniture and unexpected pops of pattern create a curated yet approachable feel each room tells its own story but together they form a cohesive high style narrative that feels both elevated and full of personality this is a home designed to inspire and impress,"[1, 667, 3363, 1937, 7, 419, 1357, 1478, 3545, 1858, 1922, 1012, 4147, 7, 3, 3949, 2583, 752, 2116, 3731, 137, 1762, 1850, 1030, 3759, 3473, 400, 192, 4147, 2830, 3, 3545, 2170, 3409, 1523, 137, 3916, 2853, 2583, 2]"
images/living-room/living-room_00810.jpg,a open concept medium tone wood floor and brown floor living room with no fireplace and white walls,living-room,18,a open concept medium tone wood floor and brown floor living room with no fireplace and white walls,"[1, 7, 2609, 798, 2365, 3809, 4154, 1440, 137, 489, 1440, 2204, 3160, 4147, 2550, 1407, 137, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00741.jpg,"medium tone wood floor and brown floor kitchen with a sink, raised-panel cabinets, white cabinets, wood countertops, brown backsplash, matchstick tile backsplash, an island and brown countertops",kitchen,27,medium tone wood floor and brown floor kitchen with a sink raised panel cabinets white cabinets wood countertops brown backsplash matchstick tile backsplash an island and brown countertops,"[1, 2365, 3809, 4154, 1440, 137, 489, 1440, 2042, 4147, 7, 3386, 2979, 2699, 536, 4120, 536, 4154, 873, 489, 263, 2331, 3782, 263, 133, 1938, 137, 489, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_00026.jpg,ornate master carpeted and beige floor bedroom with beige walls,bedroom,10,ornate master carpeted and beige floor bedroom with beige walls,"[1, 2636, 2324, 585, 137, 345, 1440, 337, 4147, 345, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_01223.jpg,Zach DeSart formal blue floor living room with a standard fireplace,living-room,11,zach desart formal blue floor living room with a standard fireplace,"[1, 3, 3, 1471, 406, 1440, 2204, 3160, 4147, 7, 3531, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_00086.jpg,"3/4 gray tile, white tile and porcelain tile mosaic tile floor alcove shower design with raised-panel cabinets, white cabinets, a one-piece toilet, white walls, an undermount sink and marble countertops",bathroom,30,gray tile white tile and porcelain tile mosaic tile floor alcove shower design with raised panel cabinets white cabinets a one piece toilet white walls an undermount sink and marble countertops,"[1, 1629, 3782, 4120, 3782, 137, 2856, 3782, 2457, 3782, 1440, 88, 3360, 1012, 4147, 2979, 2699, 536, 4120, 536, 7, 2603, 2793, 3802, 4120, 4048, 133, 3912, 3386, 137, 2303, 873, 2, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00876.jpg,"Complete kitchen with white shaker cabinets, quartz counter top, LED under cabinet lights, stainless steel farm sink, white subway tile back splash, crown molding, stainless steel appliances, garden window, pull out pantry rack and spice racks, mixer pull out stand. Photos by: Sure Shots Photos",kitchen,45,complete kitchen with white shaker cabinets quartz counter top led under cabinet lights stainless steel farm sink white subway tile back splash crown molding stainless steel appliances garden window pull out pantry rack and spice racks mixer pull out stand photos by sure shots photos,"[1, 787, 2042, 4147, 4120, 3312, 536, 2955, 869, 3818, 2134, 3910, 532, 2171, 3524, 3555, 1354, 3386, 4120, 3621, 3782, 258, 3499, 918, 2436, 3524, 3555, 174, 1535, 4139, 2936, 2646, 2705, 2968, 137, 3494, 3, 2422, 2936, 2]"
images/kitchen/kitchen_03969.jpg,"Gridley + Graves Photographers BeDe Design Cottage dark wood floor kitchen with a sink, recessed-panel cabinets, blue cabinets, colored appliances and an island",kitchen,23,gridley graves photographers bede design cottage dark wood floor kitchen with a sink recessed panel cabinets blue cabinets colored appliances and an island,"[1, 3, 3, 2782, 3, 1012, 864, 964, 4154, 1440, 2042, 4147, 7, 3386, 3011, 2699, 536, 406, 536, 754, 174, 137, 133, 1938, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_03020.jpg,"Open concept kitchen - l-shaped light wood floor open concept kitchen with a sink, shaker cabinets, white cabinets, marble countertops, terra-cotta backsplash, paneled appliances, an island and white countertops",kitchen,29,open concept kitchen l shaped light wood floor open concept kitchen with a sink shaker cabinets white cabinets marble countertops terra cotta backsplash paneled appliances an island and white countertops,"[1, 2609, 798, 2042, 2065, 3318, 2167, 4154, 1440, 2609, 798, 2042, 4147, 7, 3386, 3312, 536, 4120, 536, 2303, 873, 3718, 863, 263, 2700, 174, 133, 1938, 137, 4120, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02363.jpg,"master bathroom total renovation. High gloss white vanity and cabinets above toilet for extra storage. shower stall expanded for easier entry and more space. Hidden shower niche. Carrara marble style ceramic tile in shower with hex flooring. ""cement"" style ceramic hex tiles flooring. New Toto Washlet toilet.",bathroom,47,master bathroom total renovation high gloss white vanity and cabinets above toilet for extra storage shower stall expanded for easier entry and more space hidden shower niche carrara marble style ceramic tile in shower with hex flooring cement style ceramic hex tiles flooring new toto washlet toilet,"[1, 2324, 310, 3821, 3078, 1762, 1588, 4120, 3972, 137, 536, 12, 3802, 1467, 1323, 3578, 3360, 3528, 1308, 1467, 1159, 1255, 137, 2452, 3473, 1759, 3360, 2539, 587, 2303, 3610, 626, 3782, 1858, 3360, 4147, 1753, 1441, 619, 2]"
images/bathroom/bathroom_03301.jpg,master white tile and porcelain tile porcelain tile and multicolored floor bathroom with white walls and a hinged shower door,bathroom,20,master white tile and porcelain tile porcelain tile and multicolored floor bathroom with white walls and a hinged shower door,"[1, 2324, 4120, 3782, 137, 2856, 3782, 2856, 3782, 137, 2484, 1440, 310, 4147, 4120, 4048, 137, 7, 1775, 3360, 1091, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00251.jpg,kitchen with flat-panel cabinets and white cabinets,kitchen,7,kitchen with flat panel cabinets and white cabinets,"[1, 2042, 4147, 1429, 2699, 536, 137, 4120, 536, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_01947.jpg,elegant backyard stone and kidney-shaped hot tub photo,pool,8,elegant backyard stone and kidney shaped hot tub photo,"[1, 1191, 265, 3571, 137, 2033, 3318, 1809, 3884, 2779, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_04002.jpg,"This edgy home built in Austin is an exquisite the hill country style. Carefully utilizing the existing topography and abundant natural daylight, this home embodies LaRue Architects’ cherished approach of site specific residential design. Published: Luxury Interiors Texas, April 2016 Luxury Interiors Texas, Winter/Spring 2016 Vetta Homes, January-March 2015 (Cover) - Photo Credit: Dror Baldinger",pool,55,this edgy home built in austin is an exquisite the hill country style carefully utilizing the existing topography and abundant natural daylight this home embodies larue architects cherished approach of site specific residential design published luxury interiors texas april luxury interiors texas winter spring vetta homes january march cover photo credit dror baldinger,"[1, 3759, 1175, 1792, 506, 1858, 242, 1937, 133, 1316, 3738, 1770, 874, 3610, 576, 3961, 3738, 1304, 3, 137, 19, 2506, 972, 3759, 1792, 1214, 3, 190, 663, 178, 2583, 3390, 3489, 3092, 1012, 2935, 2258, 1923, 3725, 2]"
images/pool/poolroom_04008.jpg,"The rear exterior view of the home is layered with amenities which include a full summer kitchen with grill and smoke, storage drawers, mini fridge, double sinks, and beer tap. Comfortable barstools line the bar ready entertaining, with poolside lounge furniture strategically placed on the lanai for optimal comfort and flow.",pool,51,the rear exterior view of the home is layered with amenities which include a full summer kitchen with grill and smoke storage drawers mini fridge double sinks and beer tap comfortable barstools line the bar ready entertaining with poolside lounge furniture strategically placed on the lanai for optimal comfort and flow,"[1, 3738, 3006, 1322, 4008, 2583, 3738, 1792, 1937, 2116, 4147, 124, 4116, 1862, 7, 1512, 3629, 2042, 4147, 1644, 137, 3, 3578, 1115, 2406, 1502, 1095, 3387, 137, 3, 3, 772, 294, 2182, 3738, 281, 3000, 1250, 4147, 2]"
images/living-room/living-room_01524.jpg,"A custom-built living room in North Idaho featuring a linear gas fireplace and integrated media wall, expertly crafted by the master builders at Smithwright. Floor-to-ceiling windows frame panoramic views of Lake Pend Oreille, while natural wood ceilings and custom cabinetry add warmth and texture. The bespoke fireplace surround blends black stone and vertical grain oak, creating a refined focal point that anchors this luxury mountain retreat. Designed for relaxation, entertaining, and year-round comfort—this is elevated living, Your Dream Built True.",living-room,80,a custom built living room in north idaho featuring a linear gas fireplace and integrated media wall expertly crafted by the master builders at smithwright floor to ceiling windows frame panoramic views of lake pend oreille while natural wood ceilings and custom cabinetry add warmth and texture the bespoke fireplace surround blends black stone and vertical grain oak creating a refined focal point that anchors this luxury mountain retreat designed for relaxation entertaining and year round comfort this is elevated living your dream built true,"[1, 7, 942, 506, 2204, 3160, 1858, 2560, 3, 1366, 7, 2183, 1541, 1407, 137, 1915, 2363, 4044, 1312, 893, 527, 3738, 2324, 504, 230, 3, 1440, 3797, 615, 4140, 1487, 2704, 4011, 2583, 2074, 3, 3, 4117, 2506, 2]"
